co2_per_km,fuel_consumption_rate,emission_zone_flag,carbon_intensity_score,idle_time_estimate,cold_start_penalty,ev_range_sufficiency,charging_stop_overhead,fleet_ev_flag,elevation_gain_index,eco_driving_score,green_route_deviation,hour_sin,hour_cos,dow_sin,dow_cos,peak_traffic_flag,historical_avg_speed,congestion_index,holiday_event_flag,dwell_time_per_stop,time_window_tightness,schedule_adherence_lag,haversine_distance,road_network_distance,detour_ratio,stop_cluster_id,centroid_deviation,route_compactness,backtracking_index,nearest_stop_distance,turn_complexity_score,num_stops,load_factor,vehicle_type,euro_standard,payload_weight,vehicle_age,driver_fatigue_index,eco_driving_compliance,driver_experience_tier,break_schedule_compliance,restricted_zone_flag,noise_curfew_flag,regulatory_speed_limit,carbon_reporting_weight,weather_severity_index,temperature,wind_resistance_factor,total_route_duration,shortest_path_km
146.79121644622683,64.18627335101174,0,0.7498096776324915,4.558878498932542,0.0,-1,0.0,0,11.969179888087009,63.045490677822535,5.316115794000963,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0,31.56893263667321,0.649592813459908,0,8.55269511098316,226.26898105032683,0.48536252960635107,6.4700622481459185,8.214737993386041,1.2696536259353737,3,5.056946326583542,0.3486652745901447,0.09786858977296593,0.79134719480057,5,24,1.0,Diesel_Van,4,3448.2836300115896,10,0.129814131641988,0.6249632453945759,3,1,0,0,100,6.159490046656168,0.4562336126702006,3.282506456316197,0.47571129846306737,215.7342739162339,5.868481141138856
7.714017949037666,3.1432044842755538,0,0.08900434044356331,18.252053597676422,0.14955257715852543,1,0.0,1,48.03943776002563,88.45111930925133,0.14776852670712737,0.8660254037844387,-0.4999999999999998,0.0,1.0,1,30.082786680371928,0.9314246492375251,0,1.28713625669428,20.304969197121533,-1.3491027572505487,13.930767760292012,17.849859689705074,1.281326341580682,3,2.68153025105243,0.8339915756807108,0.07095109919806535,1.3556881978978397,3,5,0.4775806402126917,EV,6,382.06451217015336,9,0.278984603797592,0.7003157732832896,1,1,1,0,120,1.5887149886923477,0.2193000316114247,21.419469933991884,0.7385820378247934,74.04981050044111,15.608193147487901
80.01109944687293,34.985841963461546,0,0.6601544769338111,1.8361529033331396,0.0,-1,0.0,0,38.874962545499095,84.9929526036353,2.3366792059023087,-1.0,-1.8369701987210297e-16,0.0,1.0,1,27.179114551119405,0.4829327375657389,0,3.8629053987077895,177.4433518869405,11.845135749584745,13.185375305712196,20.17176613456878,1.5298590799937206,7,0.9558046140711827,0.6179683458527067,0.07654563180534293,0.722020403266572,3,20,1.0,Hybrid,5,1035.7734285519455,1,0.4736969670247675,0.6993010233291692,3,1,1,0,120,13.31648172139742,0.02682066646665428,8.196039061118599,0.04658288026011814,140.4350006576502,21.13727640465613
64.55566151751756,28.227760739598935,0,2.5011468716712164,1.0036384114221562,0.22756035159023064,-1,0.0,0,122.13093937274486,51.79942241370674,1.6567936537672385,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,1,20.273213193734822,0.6773587398646542,0,19.50190359113992,134.02560715644728,-2.5930902505906968,4.262277985948573,6.432131877689465,1.5090831472968769,2,0.1293894705212294,0.8378769438962584,0.2110587438011349,1.4932857261264179,8,20,1.0,Hybrid,5,3049.633952055712,12,0.4423557772448024,0.7827957709143318,3,1,0,0,70,16.087706524059712,0.1600963078027985,17.146518255032092,0.4758053334551162,424.86233300042943,4.2618524393775346
84.9288397185187,34.10477270091282,0,1.1417904407872133,9.69926763434238,0.21283960126280133,-1,0.0,0,14.006771066854471,83.71352321483863,2.1125464244060255,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0,44.13609763859868,0.3259108541188102,0,12.636831552774986,88.21979927687526,26.604899088960924,1.5197156458884216,2.246345386779583,1.4781353293670774,6,1.649104330916004,0.5812804290144159,0.10718987753407999,0.5002946866977054,6,3,0.3741730528507093,Hybrid,5,299.33844228056745,6,0.08727112068190447,0.8188481991350208,2,1,0,0,70,2.5648556893313827,0.07536399192888088,9.805155199958026,0.0932512284335818,47.56161268357888,2.030035601498839
168.33603204837348,73.60701021126597,0,1.685314303816113,3.7141872619934686,0.16019441313659816,-1,0.0,0,298.6940103655349,78.77936226015491,0.4855218293518224,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0,50.32274392137235,0.13955403936152702,0,2.6681168768591292,216.52139081639714,12.037768960334333,10.560386548788586,16.336203318233203,1.546932325134176,4,1.3568124864033246,0.8721308970799135,0.08654070251320539,2.5432500956138617,3,12,1.0,Diesel_Van,3,3071.805738715982,3,0.351191715600452,0.4493517900836335,1,0,1,0,30,27.531637122266662,0.18940941365179248,3.4200095223154747,0.6778681179930337,64.09945128575974,15.411424963878844
0.0,0.0,1,0.0,3.058141324225871,0.0,1,0.0,1,30.2746090886787,68.96823603439746,0.14623525978920424,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0,47.46301066106133,0.3523378331429884,1,7.602813952114437,116.84351771476719,20.558551685406723,35.79771710185125,44.20468367116612,1.2348464441292575,0,1.1404172195939248,0.375532522402088,0.046930728008769435,0.21589672804244697,7,14,1.0,EV,6,1858.7866426428916,5,0.43037553244059934,0.7521781669968517,2,1,0,0,30,0.0,0.18323898247536,14.11335204221419,0.9265535081559211,184.53071951553827,43.48404396260691
171.65916520255223,75.06009124826427,0,8.070226429205519,8.900405701894124,0.0,-1,0.0,0,44.81859732703212,52.880395277851264,0.15533555715767924,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,1,23.008640731493745,0.56861033830101,0,13.670320979571441,28.35225338906672,3.506760131577513,0.32696529114481687,0.5785805013089905,1.769547156773684,3,0.988054216423996,0.7152614602547231,0.020270678920221413,0.9789872910705939,2,24,1.0,Diesel_Van,5,1458.520370046169,13,0.21294597641501922,0.789712627035087,2,1,0,0,120,4.669275653086793,0.13143337299356733,20.75948557252366,0.19968078002137468,347.8663684244579,1.0
143.33236593210802,62.11794445132041,0,2.4888401572989185,3.2455295705472795,0.0,-1,0.0,0,25.69856052472749,79.14400177901328,0.5666492334933974,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0,50.15613758100193,0.469000958707677,0,8.813328175660441,108.90934810265666,13.334724018725163,3.6659020786251375,5.624832468827983,1.5343651707515122,9,1.6656732305222013,0.6150259666111386,0.03295177391561032,6.188836092134309,2,23,0.9319982891771023,Diesel_Van,3,1118.3979470125228,0,0.2670986120228622,0.9687984723732564,3,1,0,0,70,13.999308926497902,0.5103751289475861,14.01364365662701,0.953097830788022,218.0372522059208,3.779305698060984
0.0,0.0,0,0.0,6.799496602396494,0.07142416578926485,1,0.0,1,69.27892140925431,53.770965652331384,0.48067928403155863,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,60.29832816793173,0.48392116031041804,0,7.065972855631772,145.17630354988535,37.40476356434398,16.669107732956423,23.540133257977566,1.412201158880056,8,0.33229649554826535,0.5121550775595778,0.01537514796312555,3.3253306956427746,4,9,1.0,EV,6,1075.0541955410545,11,0.36078015788279455,0.5844963998006939,2,1,1,0,120,0.0,0.29891705949355746,21.466296752676573,0.10839381721030605,101.77310923749788,20.463128068502748
161.3659739558875,69.83081008604019,0,6.859933528809827,2.8471746169875938,0.0,-1,0.0,0,4.8334109950539785,52.28998719969671,0.27016830116530377,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,0,24.788879743819976,0.31495085453822375,0,1.9100132281268967,158.97290476253758,-9.286470405045588,44.065655625448734,65.78635040650724,1.492916637067222,4,1.5894097262454845,0.43852595931861854,0.023042001082153905,3.1387683715844057,2,14,0.9208490912089182,Diesel_Van,3,1105.0189094507018,13,0.4238054059518778,0.8262484398817228,3,1,0,0,70,451.289990891631,0.0765948815734293,12.269317411155154,0.5523829754096855,196.23855466279986,64.86869900619214
0.25385277972271714,0.11100026489776604,0,0.010738318266651517,12.250841790240342,0.0,1,0.0,1,12.971167699399649,64.44623771936246,0.614907055078779,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,0,51.03337929042258,0.5921286900386374,0,12.269385065007034,99.431732551528,-30.940820316304126,3.048391909942207,4.473373223851807,1.4674534495587923,6,0.14775344287100273,0.7983701323751746,0.07529475913987427,0.0009300836483732559,7,24,1.0,EV,6,3102.5706293126755,6,0.1723568440056079,0.6977567222082975,1,1,1,0,100,0.048036505403237645,0.059388900517207986,20.25496360680711,0.5569039187073849,310.380398874412,2.463552356675812
0.0,0.0,0,0.0,2.996248390432898,0.18692100156633584,1,0.0,1,109.56999085782746,93.63587644622454,1.5270263822214123,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,40.21004394450958,0.2713376159495291,0,2.971713993476325,65.66001170383338,11.778844297204373,7.952670425599999,13.769204090407015,1.7313937776276176,2,3.412703323458144,0.41795008319762234,0.13066125792295466,2.3993792018428355,3,21,1.0,EV,6,2547.09354410301,2,0.4086636344533459,0.7910873378915773,1,1,0,0,30,0.0,0.1919633291184214,8.204296624440982,0.4393241009623269,101.63074551265963,12.63222390850794
288.0959443597189,117.29955977365591,0,6.139134959304803,6.125642247942547,0.0,-1,0.0,0,16.51280555818659,78.9210108316525,5.972110898130184,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0,57.674756166891974,0.2703124400280591,0,13.910123325560589,206.159107310062,21.08977974179394,5.452110762201744,8.482186897700574,1.5557620282598925,7,1.6527665479441171,0.583446872941921,0.007922056617461311,0.124466442841251,5,19,0.47210887540349383,HGV,6,2360.5443770174693,14,0.07824169734421108,0.7926574204060548,3,1,0,0,30,52.073290115030744,0.1852460285866264,17.91765961766995,0.27717381045128675,283.5491498489093,6.323381772213157
285.3089431421595,117.6135171382218,1,7.6916693004403776,0.18759097716568088,0.0,-1,0.0,0,21.484172565641263,69.66840006986953,5.108996083287123,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,1,22.159581298638475,0.6779465517312542,0,8.462648516470118,91.31120639696485,-1.6157296913941765,17.833566280466055,28.658074874317126,1.606973861740019,6,2.0765741808014084,0.4793706562930588,0.2540941564414001,5.68430955972428,5,19,0.5611369127768805,HGV,3,2805.6845638844025,8,0.18261646915615745,0.5685267572697001,2,1,0,0,70,220.42843472050677,0.18271492468392941,0.31974674720625273,0.34735534354993725,256.8775763605558,29.375438913176602
168.58139070934016,71.60739419917518,0,2.6451342948390435,12.551389803215962,0.0,-1,0.0,0,125.9960537315595,76.57826895955603,0.6341219187687999,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,1,17.16117247588878,0.8313894901275116,0,15.121413940574495,180.82098292923123,11.455853842799586,7.1388684943883725,11.451166281248415,1.6040590032229614,2,6.063116230155532,0.901631723773326,0.3839397236336382,3.864948387254281,4,8,0.7808713228035835,Diesel_Van,3,937.0455873643002,4,0.043839691102308294,0.6659783875448156,2,1,1,1,120,30.28987264643466,0.15208814972689977,16.015015611387746,0.7366917927904517,189.4452639918605,11.469685761282033
78.76863564647732,34.44255931309845,1,0.6238971640602755,7.747786421289951,0.0,-1,0.0,0,7.835595515354151,94.02520980508751,0.13700696985329217,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,1,18.62229572748212,0.985110969441333,0,12.869610593575656,216.5176861923024,11.34099794916641,3.4897142862310373,5.026764898499324,1.4404517064141467,4,0.8859858809558955,0.5430174372529131,0.350217473398903,2.9366660841497056,7,23,1.0,Hybrid,5,2182.247701682057,14,0.33306789200345993,0.6916597140816206,1,1,0,0,120,3.136184364571467,0.3021105043081421,19.942804112262348,0.35478272005071676,340.19951314506795,4.717033394321939
6.025802679783409,2.6348566850763953,1,0.2953724657027814,1.7078933060388002,0.0,1,0.0,1,46.025408695208434,60.524017224131995,10.867627549882187,1.2246467991473532e-16,-1.0,0.0,1.0,0,43.413319418238885,0.2064750811048037,1,7.299483809992806,129.64215591207585,12.11829884123497,19.521755413574198,31.145260636750603,1.5954129112330826,9,0.6412483953786208,0.36543106192228664,0.07175452408013869,1.4217068961242585,3,18,1.0,EV,6,1637.2285244049308,11,0.3314797594026773,0.5596729512458721,1,1,0,1,70,9.199452429232805,0.6109781772284119,4.814924213389405,0.6435920521889054,196.15664745848628,26.376217990322555
155.54349696970004,68.01331616545819,1,6.843835306595704,1.940378501472299,0.0,-1,0.0,0,1.866680661069768,90.49132567372666,1.294086395547117,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,0,44.735783030521524,0.36316063600901627,0,7.920586984722435,193.39021186646607,-2.7132050652352824,2.3457041572858777,3.631921184441966,1.5483287494550546,11,0.041578373778885264,0.684866571956757,0.15744418105000543,0.15018021841955828,3,3,1.0,Diesel_Van,6,2749.4236414406673,5,0.612689041240121,0.5199522752698326,1,1,0,1,30,24.856270432856814,0.4959221014302014,16.106979661980635,0.21432305852900968,38.856372628065806,2.0555398182482767
100.53818690086595,43.961564614447084,1,1.927955782250732,2.435836710295211,0.2041814873273448,-1,0.0,0,34.070659659869605,74.9699455923331,7.660982160230279,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,1,21.1031179728088,0.5724780423591588,0,10.596128818578023,164.1916779608808,21.181318831234737,0.7214181504242585,0.8911584581466873,1.2352869935731534,7,3.054680959996988,0.7122590889796712,0.08895811065582102,0.5529083352092523,4,18,1.0,Hybrid,5,1116.933581132835,9,0.1610862765166821,0.7066572652326634,3,0,0,0,50,1.7181141022855526,0.28711238249328885,12.40860753231971,0.20865819613286485,206.83245558551553,1.0
0.0,0.0,0,0.0,6.8741828211860305,0.1996198219541797,1,0.0,1,96.04665846364533,92.25493744545136,1.5428316694188073,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,65.54404655832741,0.37008177739788745,0,10.367945392738482,212.74195024546933,-3.185255531689325,21.93757430097462,32.90487959701104,1.4999324513079448,3,11.685988496554932,0.647440431023858,0.16290167552564355,3.4983667804509713,5,18,1.0,EV,6,2268.9662282011404,5,0.2815782809416771,0.4573998537253452,3,1,0,0,120,0.0,0.514383258706097,14.506400582458669,0.5333395511483281,233.11150322434332,33.38352600235627
